market,arrival_date,price
Ahmedabad,2019-09-22,430
Chittoor,2019-09-22,398
Nagpur,2019-09-22,425
Warangal,2019-09-22,381
Patna,2019-09-22,
Varanasi (CC),2019-09-22,440
Surat,2019-09-22,
Raipur,2019-09-22,410
Luknow (CC),2019-09-22,440
Kolkata (WB),2019-09-22,442
Kanpur (CC),2019-09-22,424
Jabalpur,2019-09-22,408
Namakkal,2019-09-22,391
Indore (CC),2019-09-22,415
Bhopal,2019-09-22,415
Allahabad (CC),2019-09-22,419
W.Godavari,2019-09-22,407
Vizag,2019-09-22,414
Vijayawada,2019-09-22,407
Ranchi (CC),2019-09-22,
Pune,2019-09-22,443
Hospet,2019-09-22,375
Mysuru,2019-09-22,414
Hyderabad,2019-09-23,387
Ahmedabad,2019-09-23,430
W.Godavari,2019-09-23,410
Warangal,2019-09-23,386
Allahabad (CC),2019-09-23,419
Delhi (CC),2019-09-23,405
Bhopal,2019-09-23,415
Hospet,2019-09-23,378
Indore (CC),2019-09-23,415
Jabalpur,2019-09-23,408
Kanpur (CC),2019-09-23,424
Kolkata (WB),2019-09-23,442
Luknow (CC),2019-09-23,440
Raipur,2019-09-23,410
Surat,2019-09-23,
Varanasi (CC),2019-09-23,440
E.Godavari,2019-09-23,410
Vijayawada,2019-09-23,410
Ranchi (CC),2019-09-23,
Vizag,2019-09-23,415
Patna,2019-09-23,
Ajmer,2019-09-23,390
Asansole,2019-09-23,
Barwala,2019-09-23,390
Bengaluru (CC),2019-09-23,413
Brahmapur (OD),2019-09-23,
Burdwan (CC),2019-09-23,
Pune,2019-09-23,443
Chittoor,2019-09-23,398
Chennai (CC),2019-09-23,405
Midnapur (KOL),2019-09-23,
Mumbai (CC),2019-09-23,433
Muzaffurpur (CC),2019-09-23,
Mysuru,2019-09-23,417
Nagpur,2019-09-23,410
Namakkal,2019-09-23,394
Ludhiana,2019-09-23,387
Ahmedabad,2019-09-24,435
Barwala,2019-09-24,391
Ajmer,2019-09-24,392
Asansole,2019-09-24,
Bengaluru (CC),2019-09-24,415
Delhi (CC),2019-09-24,405
Burdwan (CC),2019-09-24,
Varanasi (CC),2019-09-24,440
Surat,2019-09-24,
Raipur,2019-09-24,410
Luknow (CC),2019-09-24,440
Kolkata (WB),2019-09-24,447
Kanpur (CC),2019-09-24,424
Jabalpur,2019-09-24,408
Indore (CC),2019-09-24,410
Hospet,2019-09-24,380
Bhopal,2019-09-24,415
Allahabad (CC),2019-09-24,419
Warangal,2019-09-24,390
W.Godavari,2019-09-24,410
Brahmapur (OD),2019-09-24,
Vizag,2019-09-24,415
Pune,2019-09-24,448
Patna,2019-09-24,
Namakkal,2019-09-24,397
Nagpur,2019-09-24,410
Mysuru,2019-09-24,419
Muzaffurpur (CC),2019-09-24,
Mumbai (CC),2019-09-24,442
Midnapur (KOL),2019-09-24,
Ludhiana,2019-09-24,387
Hyderabad,2019-09-24,390
E.Godavari,2019-09-24,410
Chittoor,2019-09-24,403
Chennai (CC),2019-09-24,410
Vijayawada,2019-09-24,410
Ranchi (CC),2019-09-24,
Ranchi (CC),2019-09-25,
Mumbai (CC),2019-09-25,445
Vijayawada,2019-09-25,412
Pune,2019-09-25,448
Patna,2019-09-25,
Namakkal,2019-09-25,399
Nagpur,2019-09-25,395
Mysuru,2019-09-25,421
Muzaffurpur (CC),2019-09-25,
Midnapur (KOL),2019-09-25,
Ludhiana,2019-09-25,389
Hyderabad,2019-09-25,395
E.Godavari,2019-09-25,412
Delhi (CC),2019-09-25,406
Chittoor,2019-09-25,403
Chennai (CC),2019-09-25,410
Burdwan (CC),2019-09-25,
Brahmapur (OD),2019-09-25,
Bengaluru (CC),2019-09-25,417
Barwala,2019-09-25,392
Asansole,2019-09-25,
Ajmer,2019-09-25,396
Ahmedabad,2019-09-25,435
Vizag,2019-09-25,415
Warangal,2019-09-25,393
W.Godavari,2019-09-25,412
Bhopal,2019-09-25,415
Allahabad (CC),2019-09-25,414
Varanasi (CC),2019-09-25,440
Surat,2019-09-25,
Luknow (CC),2019-09-25,438
Kolkata (WB),2019-09-25,449
Raipur,2019-09-25,410
Jabalpur,2019-09-25,410
Indore (CC),2019-09-25,410
Hospet,2019-09-25,382
Kanpur (CC),2019-09-25,424
Kolkata (WB),2019-09-26,453
Varanasi (CC),2019-09-26,440
Surat,2019-09-26,
Vijayawada,2019-09-26,414
Raipur,2019-09-26,412
Luknow (CC),2019-09-26,440
Kanpur (CC),2019-09-26,424
Warangal,2019-09-26,398
Indore (CC),2019-09-26,415
Hospet,2019-09-26,384
Bhopal,2019-09-26,415
Allahabad (CC),2019-09-26,409
W.Godavari,2019-09-26,414
Vizag,2019-09-26,415
Ranchi (CC),2019-09-26,
Jabalpur,2019-09-26,412
Pune,2019-09-26,450
Muzaffurpur (CC),2019-09-26,
Namakkal,2019-09-26,399
Mumbai (CC),2019-09-26,450
Midnapur (KOL),2019-09-26,
Ludhiana,2019-09-26,389
Hyderabad,2019-09-26,398
Delhi (CC),2019-09-26,407
Chittoor,2019-09-26,408
Chennai (CC),2019-09-26,415
Burdwan (CC),2019-09-26,
Brahmapur (OD),2019-09-26,
Bengaluru (CC),2019-09-26,419
Barwala,2019-09-26,393
Ajmer,2019-09-26,396
Ahmedabad,2019-09-26,443
Mysuru,2019-09-26,422
Nagpur,2019-09-26,400
Patna,2019-09-26,
Asansole,2019-09-26,
E.Godavari,2019-09-26,414
Indore (CC),2019-09-27,415
Namakkal,2019-09-27,399
Patna,2019-09-27,
Pune,2019-09-27,450
Ranchi (CC),2019-09-27,
Vijayawada,2019-09-27,416
Vizag,2019-09-27,415
W.Godavari,2019-09-27,416
Nagpur,2019-09-27,400
Warangal,2019-09-27,401
Bhopal,2019-09-27,415
Hospet,2019-09-27,384
Jabalpur,2019-09-27,412
Kanpur (CC),2019-09-27,424
Kolkata (WB),2019-09-27,455
Varanasi (CC),2019-09-27,440
Surat,2019-09-27,
Allahabad (CC),2019-09-27,409
Raipur,2019-09-27,412
Mysuru,2019-09-27,422
Mumbai (CC),2019-09-27,453
Ahmedabad,2019-09-27,446
Ajmer,2019-09-27,396
Asansole,2019-09-27,
Barwala,2019-09-27,393
Bengaluru (CC),2019-09-27,419
Brahmapur (OD),2019-09-27,
Muzaffurpur (CC),2019-09-27,
Burdwan (CC),2019-09-27,
Chennai (CC),2019-09-27,415
Chittoor,2019-09-27,408
Delhi (CC),2019-09-27,408
E.Godavari,2019-09-27,416
Hyderabad,2019-09-27,401
Ludhiana,2019-09-27,390
Midnapur (KOL),2019-09-27,
Luknow (CC),2019-09-27,440
Chennai (CC),2019-09-28,415
Ludhiana,2019-09-28,390
Burdwan (CC),2019-09-28,
Ajmer,2019-09-28,396
Hospet,2019-09-28,384
Indore (CC),2019-09-28,415
Ahmedabad,2019-09-28,449
Kanpur (CC),2019-09-28,424
Kolkata (WB),2019-09-28,460
Luknow (CC),2019-09-28,440
Bhopal,2019-09-28,415
Raipur,2019-09-28,412
Varanasi (CC),2019-09-28,440
Brahmapur (OD),2019-09-28,
Hyderabad,2019-09-28,403
E.Godavari,2019-09-28,418
Delhi (CC),2019-09-28,408
Chittoor,2019-09-28,408
Surat,2019-09-28,
Allahabad (CC),2019-09-28,409
Jabalpur,2019-09-28,415
W.Godavari,2019-09-28,418
Asansole,2019-09-28,
Warangal,2019-09-28,404
Bengaluru (CC),2019-09-28,419
Midnapur (KOL),2019-09-28,
Mumbai (CC),2019-09-28,456
Muzaffurpur (CC),2019-09-28,
Mysuru,2019-09-28,422
Barwala,2019-09-28,393
Namakkal,2019-09-28,399
Patna,2019-09-28,
Pune,2019-09-28,450
Ranchi (CC),2019-09-28,
Vijayawada,2019-09-28,418
Nagpur,2019-09-28,405
Vizag,2019-09-28,417
Mumbai (CC),2019-09-29,458
Midnapur (KOL),2019-09-29,
Ludhiana,2019-09-29,390
Hyderabad,2019-09-29,404
Chennai (CC),2019-09-29,415
Chittoor,2019-09-29,408
Burdwan (CC),2019-09-29,
Brahmapur (OD),2019-09-29,
Muzaffurpur (CC),2019-09-29,
Delhi (CC),2019-09-29,408
Mysuru,2019-09-29,422
E.Godavari,2019-09-29,420
Namakkal,2019-09-29,400
Bengaluru (CC),2019-09-29,419
Barwala,2019-09-29,393
Asansole,2019-09-29,
Ajmer,2019-09-29,396
Ahmedabad,2019-09-29,449
Varanasi (CC),2019-09-29,440
Surat,2019-09-29,
Raipur,2019-09-29,412
Luknow (CC),2019-09-29,440
Kolkata (WB),2019-09-29,460
Kanpur (CC),2019-09-29,424
Jabalpur,2019-09-29,412
Nagpur,2019-09-29,405
Hospet,2019-09-29,384
Indore (CC),2019-09-29,410
Patna,2019-09-29,
Pune,2019-09-29,452
Ranchi (CC),2019-09-29,
Vijayawada,2019-09-29,420
Vizag,2019-09-29,420
W.Godavari,2019-09-29,420
Warangal,2019-09-29,406
Allahabad (CC),2019-09-29,414
Bhopal,2019-09-29,415
Ahmedabad,2019-09-30,449
Muzaffurpur (CC),2019-09-30,
Mumbai (CC),2019-09-30,458
Midnapur (KOL),2019-09-30,
Ludhiana,2019-09-30,383
Hyderabad,2019-09-30,405
Burdwan (CC),2019-09-30,
Delhi (CC),2019-09-30,408
Chittoor,2019-09-30,408
Chennai (CC),2019-09-30,415
Mysuru,2019-09-30,422
Brahmapur (OD),2019-09-30,
E.Godavari,2019-09-30,422
Nagpur,2019-09-30,405
Pune,2019-09-30,452
Patna,2019-09-30,
Raipur,2019-09-30,412
Luknow (CC),2019-09-30,440
Kolkata (WB),2019-09-30,462
Kanpur (CC),2019-09-30,424
Jabalpur,2019-09-30,412
Indore (CC),2019-09-30,410
Hospet,2019-09-30,384
Bhopal,2019-09-30,415
Allahabad (CC),2019-09-30,419
Warangal,2019-09-30,407
W.Godavari,2019-09-30,422
Vizag,2019-09-30,420
Vijayawada,2019-09-30,422
Ranchi (CC),2019-09-30,
Bengaluru (CC),2019-09-30,419
Namakkal,2019-09-30,401
Barwala,2019-09-30,393
Varanasi (CC),2019-09-30,437
Ajmer,2019-09-30,396
Surat,2019-09-30,
Asansole,2019-09-30,
Delhi (CC),2019-10-01,482
Vizag,2019-10-01,458
Vijayawada,2019-10-01,453
Ranchi (CC),2019-10-01,514
Pune,2019-10-01,495
Patna,2019-10-01,505
Namakkal,2019-10-01,445
Chittoor,2019-10-01,453
Nagpur,2019-10-01,445
W.Godavari,2019-10-01,453
Mumbai (CC),2019-10-01,508
Ludhiana,2019-10-01,454
Chennai (CC),2019-10-01,460
Hyderabad,2019-10-01,453
E.Godavari,2019-10-01,453
Mysuru,2019-10-01,459
Muzaffurpur (CC),2019-10-01,505
Warangal,2019-10-01,455
Bhopal,2019-10-01,480
Brahmapur (OD),2019-10-01,
Ahmedabad,2019-10-01,495
Ajmer,2019-10-01,450
Asansole,2019-10-01,500
Barwala,2019-10-01,450
Bengaluru (CC),2019-10-01,455
Varanasi (CC),2019-10-01,510
Surat,2019-10-01,510
Raipur,2019-10-01,485
Luknow (CC),2019-10-01,510
Kolkata (WB),2019-10-01,492
Kanpur (CC),2019-10-01,481
Jabalpur,2019-10-01,470
Indore (CC),2019-10-01,460
Hospet,2019-10-01,420
Allahabad (CC),2019-10-01,490
Burdwan (CC),2019-10-01,504
Midnapur (KOL),2019-10-01,504
W.Godavari,2019-10-02,419
Barwala,2019-10-02,422
Asansole,2019-10-02,472
Ajmer,2019-10-02,426
Ahmedabad,2019-10-02,470
Surat,2019-10-02,492
Raipur,2019-10-02,455
Luknow (CC),2019-10-02,467
Kolkata (WB),2019-10-02,460
Kanpur (CC),2019-10-02,457
Warangal,2019-10-02,418
Allahabad (CC),2019-10-02,476
Bhopal,2019-10-02,450
Hospet,2019-10-02,418
Indore (CC),2019-10-02,455
Jabalpur,2019-10-02,447
Bengaluru (CC),2019-10-02,453
Brahmapur (OD),2019-10-02,
Varanasi (CC),2019-10-02,483
Chennai (CC),2019-10-02,470
Vijayawada,2019-10-02,419
Ranchi (CC),2019-10-02,481
Burdwan (CC),2019-10-02,469
Patna,2019-10-02,481
Namakkal,2019-10-02,450
Nagpur,2019-10-02,435
Mysuru,2019-10-02,457
Muzaffurpur (CC),2019-10-02,476
Pune,2019-10-02,473
Midnapur (KOL),2019-10-02,469
Mumbai (CC),2019-10-02,468
Chittoor,2019-10-02,463
Delhi (CC),2019-10-02,448
E.Godavari,2019-10-02,419
Vizag,2019-10-02,425
Ludhiana,2019-10-02,417
Hyderabad,2019-10-02,419
Vizag,2019-10-03,400
W.Godavari,2019-10-03,380
Warangal,2019-10-03,368
Allahabad (CC),2019-10-03,405
Bhopal,2019-10-03,375
Hospet,2019-10-03,360
Indore (CC),2019-10-03,380
Kanpur (CC),2019-10-03,400
Varanasi (CC),2019-10-03,427
Luknow (CC),2019-10-03,440
Raipur,2019-10-03,382
Surat,2019-10-03,400
Vijayawada,2019-10-03,380
Jabalpur,2019-10-03,397
Kolkata (WB),2019-10-03,410
Nagpur,2019-10-03,350
Patna,2019-10-03,457
Pune,2019-10-03,395
Ahmedabad,2019-10-03,390
Ajmer,2019-10-03,348
Asansole,2019-10-03,437
Barwala,2019-10-03,360
Bengaluru (CC),2019-10-03,395
Brahmapur (OD),2019-10-03,
Burdwan (CC),2019-10-03,429
Chennai (CC),2019-10-03,415
Chittoor,2019-10-03,408
Ranchi (CC),2019-10-03,433
E.Godavari,2019-10-03,380
Hyderabad,2019-10-03,365
Ludhiana,2019-10-03,361
Midnapur (KOL),2019-10-03,429
Mumbai (CC),2019-10-03,415
Muzaffurpur (CC),2019-10-03,419
Mysuru,2019-10-03,400
Delhi (CC),2019-10-03,390
Namakkal,2019-10-03,405
Midnapur (KOL),2019-10-04,382
Mumbai (CC),2019-10-04,355
Muzaffurpur (CC),2019-10-04,357
Mysuru,2019-10-04,352
Nagpur,2019-10-04,307
Namakkal,2019-10-04,355
Ranchi (CC),2019-10-04,367
Pune,2019-10-04,348
Ludhiana,2019-10-04,302
Vijayawada,2019-10-04,327
Vizag,2019-10-04,345
W.Godavari,2019-10-04,327
Warangal,2019-10-04,303
Patna,2019-10-04,357
Hyderabad,2019-10-04,303
Burdwan (CC),2019-10-04,382
Delhi (CC),2019-10-04,317
Allahabad (CC),2019-10-04,333
Kolkata (WB),2019-10-04,370
Ahmedabad,2019-10-04,355
Bhopal,2019-10-04,320
Hospet,2019-10-04,315
Indore (CC),2019-10-04,318
E.Godavari,2019-10-04,327
Jabalpur,2019-10-04,322
Asansole,2019-10-04,380
Barwala,2019-10-04,305
Bengaluru (CC),2019-10-04,350
Brahmapur (OD),2019-10-04,
Chennai (CC),2019-10-04,370
Chittoor,2019-10-04,363
Ajmer,2019-10-04,298
Kanpur (CC),2019-10-04,338
Luknow (CC),2019-10-04,333
Raipur,2019-10-04,336
Surat,2019-10-04,360
Varanasi (CC),2019-10-04,356
Ranchi (CC),2019-10-05,381
Ludhiana,2019-10-05,316
Midnapur (KOL),2019-10-05,419
Mumbai (CC),2019-10-05,420
Muzaffurpur (CC),2019-10-05,371
Mysuru,2019-10-05,413
Nagpur,2019-10-05,335
Namakkal,2019-10-05,415
Patna,2019-10-05,367
Pune,2019-10-05,417
Vijayawada,2019-10-05,371
Vizag,2019-10-05,374
W.Godavari,2019-10-05,371
Allahabad (CC),2019-10-05,362
Hyderabad,2019-10-05,365
Bhopal,2019-10-05,340
Hospet,2019-10-05,370
Indore (CC),2019-10-05,325
Jabalpur,2019-10-05,355
Kanpur (CC),2019-10-05,338
Kolkata (WB),2019-10-05,402
Luknow (CC),2019-10-05,360
Raipur,2019-10-05,375
Surat,2019-10-05,405
Varanasi (CC),2019-10-05,367
Warangal,2019-10-05,368
E.Godavari,2019-10-05,371
Delhi (CC),2019-10-05,330
Chittoor,2019-10-05,428
Ajmer,2019-10-05,300
Asansole,2019-10-05,405
Barwala,2019-10-05,300
Ahmedabad,2019-10-05,380
Brahmapur (OD),2019-10-05,386
Burdwan (CC),2019-10-05,419
Chennai (CC),2019-10-05,435
Bengaluru (CC),2019-10-05,405
Ludhiana,2019-10-06,329
Ajmer,2019-10-06,336
Namakkal,2019-10-06,405
Nagpur,2019-10-06,375
Mysuru,2019-10-06,405
Muzaffurpur (CC),2019-10-06,
Mumbai (CC),2019-10-06,405
Ranchi (CC),2019-10-06,
Hyderabad,2019-10-06,355
Chennai (CC),2019-10-06,405
Delhi (CC),2019-10-06,348
Chittoor,2019-10-06,398
Ahmedabad,2019-10-06,375
Burdwan (CC),2019-10-06,
Brahmapur (OD),2019-10-06,
Bengaluru (CC),2019-10-06,385
Asansole,2019-10-06,
Barwala,2019-10-06,335
E.Godavari,2019-10-06,345
Vijayawada,2019-10-06,345
Midnapur (KOL),2019-10-06,
W.Godavari,2019-10-06,345
Varanasi (CC),2019-10-06,380
Surat,2019-10-06,
Raipur,2019-10-06,385
Vizag,2019-10-06,375
Kolkata (WB),2019-10-06,387
Kanpur (CC),2019-10-06,357
Luknow (CC),2019-10-06,350
Indore (CC),2019-10-06,350
Hospet,2019-10-06,350
Bhopal,2019-10-06,370
Patna,2019-10-06,
Allahabad (CC),2019-10-06,369
Warangal,2019-10-06,353
Jabalpur,2019-10-06,377
Pune,2019-10-06,400
Indore (CC),2019-10-07,400
Jabalpur,2019-10-07,425
Kanpur (CC),2019-10-07,395
Kolkata (WB),2019-10-07,451
Luknow (CC),2019-10-07,440
Raipur,2019-10-07,430
Vijayawada,2019-10-07,420
Hospet,2019-10-07,420
Mumbai (CC),2019-10-07,484
Midnapur (KOL),2019-10-07,
Ludhiana,2019-10-07,372
Hyderabad,2019-10-07,429
E.Godavari,2019-10-07,420
Delhi (CC),2019-10-07,395
Chittoor,2019-10-07,468
Surat,2019-10-07,
Burdwan (CC),2019-10-07,
Brahmapur (OD),2019-10-07,
Bengaluru (CC),2019-10-07,455
Barwala,2019-10-07,375
Asansole,2019-10-07,
Ajmer,2019-10-07,375
Ahmedabad,2019-10-07,444
Muzaffurpur (CC),2019-10-07,
Mysuru,2019-10-07,460
Chennai (CC),2019-10-07,475
Varanasi (CC),2019-10-07,430
Warangal,2019-10-07,432
Allahabad (CC),2019-10-07,428
W.Godavari,2019-10-07,420
Vizag,2019-10-07,444
Ranchi (CC),2019-10-07,
Pune,2019-10-07,470
Patna,2019-10-07,
Nagpur,2019-10-07,415
Bhopal,2019-10-07,420
Namakkal,2019-10-07,465
Hyderabad,2019-10-08,328
Ludhiana,2019-10-08,302
Midnapur (KOL),2019-10-08,
Mumbai (CC),2019-10-08,381
Muzaffurpur (CC),2019-10-08,
E.Godavari,2019-10-08,334
Burdwan (CC),2019-10-08,
Chittoor,2019-10-08,368
Chennai (CC),2019-10-08,375
Mysuru,2019-10-08,347
Brahmapur (OD),2019-10-08,
Bengaluru (CC),2019-10-08,360
Barwala,2019-10-08,312
Asansole,2019-10-08,
Ajmer,2019-10-08,311
Delhi (CC),2019-10-08,325
Vizag,2019-10-08,352
Kolkata (WB),2019-10-08,380
Nagpur,2019-10-08,305
Luknow (CC),2019-10-08,360
Raipur,2019-10-08,337
Surat,2019-10-08,
Varanasi (CC),2019-10-08,367
Jabalpur,2019-10-08,332
Warangal,2019-10-08,331
Allahabad (CC),2019-10-08,352
W.Godavari,2019-10-08,334
Bhopal,2019-10-08,330
Indore (CC),2019-10-08,330
Ahmedabad,2019-10-08,374
Vijayawada,2019-10-08,339
Kanpur (CC),2019-10-08,343
Pune,2019-10-08,350
Patna,2019-10-08,
Namakkal,2019-10-08,350
Hospet,2019-10-08,325
Ranchi (CC),2019-10-08,
Namakkal,2019-10-09,353
Ludhiana,2019-10-09,337
E.Godavari,2019-10-09,355
Varanasi (CC),2019-10-09,400
Surat,2019-10-09,
Raipur,2019-10-09,350
Luknow (CC),2019-10-09,387
Kolkata (WB),2019-10-09,395
Kanpur (CC),2019-10-09,371
Jabalpur,2019-10-09,350
Indore (CC),2019-10-09,350
Mysuru,2019-10-09,355
Hospet,2019-10-09,315
Bhopal,2019-10-09,355
Allahabad (CC),2019-10-09,371
Warangal,2019-10-09,328
W.Godavari,2019-10-09,355
Vizag,2019-10-09,370
Vijayawada,2019-10-09,355
Ranchi (CC),2019-10-09,
Pune,2019-10-09,371
Patna,2019-10-09,
Muzaffurpur (CC),2019-10-09,
Nagpur,2019-10-09,335
Hyderabad,2019-10-09,328
Delhi (CC),2019-10-09,356
Chittoor,2019-10-09,343
Chennai (CC),2019-10-09,350
Burdwan (CC),2019-10-09,
Mumbai (CC),2019-10-09,380
Ahmedabad,2019-10-09,380
Ajmer,2019-10-09,344
Midnapur (KOL),2019-10-09,
Barwala,2019-10-09,345
Bengaluru (CC),2019-10-09,350
Brahmapur (OD),2019-10-09,
Asansole,2019-10-09,
Namakkal,2019-10-10,415
Ranchi (CC),2019-10-10,
Vijayawada,2019-10-10,422
Vizag,2019-10-10,420
W.Godavari,2019-10-10,422
Warangal,2019-10-10,413
Pune,2019-10-10,457
Allahabad (CC),2019-10-10,424
Hospet,2019-10-10,390
Indore (CC),2019-10-10,415
Kanpur (CC),2019-10-10,433
Kolkata (WB),2019-10-10,450
Luknow (CC),2019-10-10,450
Raipur,2019-10-10,417
Surat,2019-10-10,
Varanasi (CC),2019-10-10,450
Bhopal,2019-10-10,420
Jabalpur,2019-10-10,418
Patna,2019-10-10,
Ahmedabad,2019-10-10,462
Barwala,2019-10-10,400
Bengaluru (CC),2019-10-10,425
Brahmapur (OD),2019-10-10,
Burdwan (CC),2019-10-10,
Chennai (CC),2019-10-10,420
Chittoor,2019-10-10,413
Delhi (CC),2019-10-10,414
E.Godavari,2019-10-10,422
Hyderabad,2019-10-10,411
Ludhiana,2019-10-10,398
Asansole,2019-10-10,
Midnapur (KOL),2019-10-10,
Muzaffurpur (CC),2019-10-10,
Mysuru,2019-10-10,429
Nagpur,2019-10-10,400
Mumbai (CC),2019-10-10,464
Ajmer,2019-10-10,404
Bhopal,2019-10-11,420
Hospet,2019-10-11,382
Indore (CC),2019-10-11,425
Jabalpur,2019-10-11,418
Kanpur (CC),2019-10-11,428
Kolkata (WB),2019-10-11,440
Luknow (CC),2019-10-11,440
Patna,2019-10-11,
Allahabad (CC),2019-10-11,428
Pune,2019-10-11,445
Ranchi (CC),2019-10-11,
Namakkal,2019-10-11,381
Nagpur,2019-10-11,407
Mysuru,2019-10-11,422
Muzaffurpur (CC),2019-10-11,
Mumbai (CC),2019-10-11,441
Midnapur (KOL),2019-10-11,
Ludhiana,2019-10-11,394
Hyderabad,2019-10-11,388
E.Godavari,2019-10-11,396
Delhi (CC),2019-10-11,416
Chittoor,2019-10-11,413
Chennai (CC),2019-10-11,420
Burdwan (CC),2019-10-11,
Brahmapur (OD),2019-10-11,
Bengaluru (CC),2019-10-11,417
Barwala,2019-10-11,401
Asansole,2019-10-11,
Ajmer,2019-10-11,401
Ahmedabad,2019-10-11,448
W.Godavari,2019-10-11,396
Warangal,2019-10-11,389
Surat,2019-10-11,
Varanasi (CC),2019-10-11,457
Raipur,2019-10-11,422
Vijayawada,2019-10-11,396
Vizag,2019-10-11,405
Vizag,2019-10-12,470
W.Godavari,2019-10-12,454
Warangal,2019-10-12,434
Allahabad (CC),2019-10-12,486
Bhopal,2019-10-12,470
Hospet,2019-10-12,418
Indore (CC),2019-10-12,465
Jabalpur,2019-10-12,457
Kanpur (CC),2019-10-12,467
Kolkata (WB),2019-10-12,495
Luknow (CC),2019-10-12,500
Raipur,2019-10-12,461
Surat,2019-10-12,490
Varanasi (CC),2019-10-12,503
Namakkal,2019-10-12,416
Vijayawada,2019-10-12,454
Ranchi (CC),2019-10-12,514
Nagpur,2019-10-12,445
Patna,2019-10-12,505
Midnapur (KOL),2019-10-12,511
Mumbai (CC),2019-10-12,486
Muzaffurpur (CC),2019-10-12,505
Mysuru,2019-10-12,462
Hyderabad,2019-10-12,434
Pune,2019-10-12,481
E.Godavari,2019-10-12,454
Delhi (CC),2019-10-12,475
Ludhiana,2019-10-12,445
Chennai (CC),2019-10-12,460
Burdwan (CC),2019-10-12,511
Brahmapur (OD),2019-10-12,464
Bengaluru (CC),2019-10-12,458
Ahmedabad,2019-10-12,477
Barwala,2019-10-12,451
Ajmer,2019-10-12,446
Chittoor,2019-10-12,453
Asansole,2019-10-12,505
E.Godavari,2019-10-13,422
Hyderabad,2019-10-13,411
Midnapur (KOL),2019-10-13,
Mumbai (CC),2019-10-13,466
Muzaffurpur (CC),2019-10-13,
Mysuru,2019-10-13,429
Ludhiana,2019-10-13,400
Nagpur,2019-10-13,395
Asansole,2019-10-13,
Burdwan (CC),2019-10-13,
Brahmapur (OD),2019-10-13,
Barwala,2019-10-13,402
Namakkal,2019-10-13,415
Ajmer,2019-10-13,402
Ahmedabad,2019-10-13,464
Chennai (CC),2019-10-13,420
Chittoor,2019-10-13,413
Delhi (CC),2019-10-13,419
Patna,2019-10-13,
Bengaluru (CC),2019-10-13,425
Ranchi (CC),2019-10-13,
Varanasi (CC),2019-10-13,457
Surat,2019-10-13,
Raipur,2019-10-13,421
Luknow (CC),2019-10-13,457
Kanpur (CC),2019-10-13,438
Jabalpur,2019-10-13,415
Kolkata (WB),2019-10-13,450
Indore (CC),2019-10-13,415
Bhopal,2019-10-13,425
Allahabad (CC),2019-10-13,438
Warangal,2019-10-13,414
W.Godavari,2019-10-13,422
Vizag,2019-10-13,420
Vijayawada,2019-10-13,422
Hospet,2019-10-13,390
Pune,2019-10-13,457
Ranchi (CC),2019-10-14,
Warangal,2019-10-14,414
W.Godavari,2019-10-14,422
Vizag,2019-10-14,420
Vijayawada,2019-10-14,422
Allahabad (CC),2019-10-14,438
Bhopal,2019-10-14,425
Kanpur (CC),2019-10-14,433
Indore (CC),2019-10-14,410
Pune,2019-10-14,457
Kolkata (WB),2019-10-14,445
Luknow (CC),2019-10-14,460
Raipur,2019-10-14,410
Surat,2019-10-14,
Varanasi (CC),2019-10-14,457
Hospet,2019-10-14,390
Patna,2019-10-14,
Jabalpur,2019-10-14,415
Nagpur,2019-10-14,390
Namakkal,2019-10-14,415
Chennai (CC),2019-10-14,420
Burdwan (CC),2019-10-14,
Brahmapur (OD),2019-10-14,
Bengaluru (CC),2019-10-14,425
Barwala,2019-10-14,402
Asansole,2019-10-14,
Ajmer,2019-10-14,402
E.Godavari,2019-10-14,422
Chittoor,2019-10-14,413
Delhi (CC),2019-10-14,419
Hyderabad,2019-10-14,411
Ludhiana,2019-10-14,400
Midnapur (KOL),2019-10-14,
Mumbai (CC),2019-10-14,466
Muzaffurpur (CC),2019-10-14,
Ahmedabad,2019-10-14,464
Mysuru,2019-10-14,429
Vijayawada,2019-10-15,422
Vizag,2019-10-15,420
W.Godavari,2019-10-15,422
Warangal,2019-10-15,414
Allahabad (CC),2019-10-15,428
Bhopal,2019-10-15,415
Kanpur (CC),2019-10-15,424
Indore (CC),2019-10-15,410
Jabalpur,2019-10-15,410
Ranchi (CC),2019-10-15,
Kolkata (WB),2019-10-15,440
Luknow (CC),2019-10-15,460
Raipur,2019-10-15,410
Surat,2019-10-15,
Varanasi (CC),2019-10-15,450
Hospet,2019-10-15,390
Pune,2019-10-15,457
Muzaffurpur (CC),2019-10-15,
Namakkal,2019-10-15,415
Ahmedabad,2019-10-15,464
Ajmer,2019-10-15,395
Asansole,2019-10-15,
Barwala,2019-10-15,390
Bengaluru (CC),2019-10-15,425
Brahmapur (OD),2019-10-15,
Burdwan (CC),2019-10-15,
Patna,2019-10-15,
Chennai (CC),2019-10-15,420
Delhi (CC),2019-10-15,419
Hyderabad,2019-10-15,390
Ludhiana,2019-10-15,395
Midnapur (KOL),2019-10-15,
Mumbai (CC),2019-10-15,466
Mysuru,2019-10-15,429
Nagpur,2019-10-15,390
Chittoor,2019-10-15,413
E.Godavari,2019-10-15,422
Indore (CC),2019-10-16,410
Asansole,2019-10-16,
